REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
sounds\F05_446C020E_BUS_clean.wav	 sounds\F05_446C020E_BUS_MVDR.wav	 -1.000	 1.317	 16000	wb
sounds\F05_446C020E_BUS_clean.wav	 sounds\F05_446C020E_BUS.wav	 -1.000	 1.537	 16000	wb
sounds\F05_446C020I_BUS_clean.wav	 sounds\F05_446C020I_BUS_DSB.wav	 -1.000	 1.170	 16000	wb
sounds\F05_446C020I_BUS_clean.wav	 sounds\F05_446C020I_BUS_MVDR.wav	 -1.000	 1.369	 16000	wb
sounds\F05_446C020I_BUS_clean.wav	 sounds\F05_446C020I_BUS.wav	 -1.000	 1.612	 16000	wb
sounds\F05_446C020K_BUS_clean.wav	 sounds\F05_446C020K_BUS_DSB.wav	 -1.000	 1.068	 16000	wb
sounds\F05_446C020K_BUS_clean.wav	 sounds\F05_446C020K_BUS_MVDR.wav	 -1.000	 1.123	 16000	wb
sounds\F05_446C020K_BUS_clean.wav	 sounds\F05_446C020K_BUS.wav	 -1.000	 1.239	 16000	wb
sounds\F05_446C020L_BUS_clean.wav	 sounds\F05_446C020L_BUS_DSB.wav	 -1.000	 1.134	 16000	wb
sounds\F05_446C020L_BUS_clean.wav	 sounds\F05_446C020L_BUS_MVDR.wav	 -1.000	 1.259	 16000	wb
sounds\F05_446C020L_BUS_clean.wav	 sounds\F05_446C020L_BUS.wav	 -1.000	 1.278	 16000	wb
sounds\F05_446C020N_BUS_clean.wav	 sounds\F05_446C020N_BUS_DSB.wav	 -1.000	 1.121	 16000	wb
sounds\F05_446C020N_BUS_clean.wav	 sounds\F05_446C020N_BUS_MVDR.wav	 -1.000	 1.285	 16000	wb
sounds\F05_446C020N_BUS_clean.wav	 sounds\F05_446C020N_BUS.wav	 -1.000	 1.524	 16000	wb
sounds\F05_446C020S_BUS_clean.wav	 sounds\F05_446C020S_BUS_DSB.wav	 -1.000	 1.153	 16000	wb
sounds\F05_446C020S_BUS_clean.wav	 sounds\F05_446C020S_BUS_MVDR.wav	 -1.000	 1.336	 16000	wb
sounds\F05_446C020S_BUS_clean.wav	 sounds\F05_446C020S_BUS.wav	 -1.000	 1.551	 16000	wb
sounds\F05_446C020T_BUS_clean.wav	 sounds\F05_446C020T_BUS_DSB.wav	 -1.000	 1.076	 16000	wb
sounds\F05_446C020T_BUS_clean.wav	 sounds\F05_446C020T_BUS_MVDR.wav	 -1.000	 1.165	 16000	wb
sounds\F05_446C020T_BUS_clean.wav	 sounds\F05_446C020T_BUS.wav	 -1.000	 1.367	 16000	wb
sounds\F05_446C020V_BUS_clean.wav	 sounds\F05_446C020V_BUS_DSB.wav	 -1.000	 1.316	 16000	wb
sounds\F05_446C020V_BUS_clean.wav	 sounds\F05_446C020V_BUS_MVDR.wav	 -1.000	 1.522	 16000	wb
sounds\F05_446C020V_BUS_clean.wav	 sounds\F05_446C020V_BUS.wav	 -1.000	 1.708	 16000	wb
sounds\F05_446C020W_BUS_clean.wav	 sounds\F05_446C020W_BUS_DSB.wav	 -1.000	 1.059	 16000	wb
sounds\F05_446C020W_BUS_clean.wav	 sounds\F05_446C020W_BUS_MVDR.wav	 -1.000	 1.111	 16000	wb
sounds\F05_446C020W_BUS_clean.wav	 sounds\F05_446C020W_BUS.wav	 -1.000	 1.176	 16000	wb
sounds\F05_447C0201_BUS_clean.wav	 sounds\F05_447C0201_BUS_DSB.wav	 -1.000	 1.097	 16000	wb
sounds\F05_447C0201_BUS_clean.wav	 sounds\F05_447C0201_BUS_MVDR.wav	 -1.000	 1.174	 16000	wb
sounds\F05_447C0201_BUS_clean.wav	 sounds\F05_447C0201_BUS.wav	 -1.000	 1.406	 16000	wb
sounds\F05_447C0206_BUS_clean.wav	 sounds\F05_447C0206_BUS_DSB.wav	 -1.000	 1.073	 16000	wb
sounds\F05_447C0206_BUS_clean.wav	 sounds\F05_447C0206_BUS_MVDR.wav	 -1.000	 1.224	 16000	wb
sounds\F05_447C0206_BUS_clean.wav	 sounds\F05_447C0206_BUS.wav	 -1.000	 1.599	 16000	wb
sounds\F05_447C0209_BUS_clean.wav	 sounds\F05_447C0209_BUS_DSB.wav	 -1.000	 1.098	 16000	wb
sounds\F05_447C0209_BUS_clean.wav	 sounds\F05_447C0209_BUS_MVDR.wav	 -1.000	 1.180	 16000	wb
sounds\F05_447C0209_BUS_clean.wav	 sounds\F05_447C0209_BUS.wav	 -1.000	 1.241	 16000	wb
sounds\F05_447C020E_BUS_clean.wav	 sounds\F05_447C020E_BUS_DSB.wav	 -1.000	 1.122	 16000	wb
sounds\F05_447C020E_BUS_clean.wav	 sounds\F05_447C020E_BUS_MVDR.wav	 -1.000	 1.256	 16000	wb
sounds\F05_447C020E_BUS_clean.wav	 sounds\F05_447C020E_BUS.wav	 -1.000	 1.455	 16000	wb
sounds\F05_447C020H_BUS_clean.wav	 sounds\F05_447C020H_BUS_DSB.wav	 -1.000	 1.057	 16000	wb
sounds\F05_447C020H_BUS_clean.wav	 sounds\F05_447C020H_BUS_MVDR.wav	 -1.000	 1.114	 16000	wb
sounds\F05_447C020H_BUS_clean.wav	 sounds\F05_447C020H_BUS.wav	 -1.000	 1.108	 16000	wb
sounds\F05_447C020M_BUS_clean.wav	 sounds\F05_447C020M_BUS_DSB.wav	 -1.000	 1.057	 16000	wb
sounds\F05_447C020M_BUS_clean.wav	 sounds\F05_447C020M_BUS_MVDR.wav	 -1.000	 1.123	 16000	wb
sounds\F05_447C020M_BUS_clean.wav	 sounds\F05_447C020M_BUS.wav	 -1.000	 1.290	 16000	wb
sounds\F05_447C020Q_BUS_clean.wav	 sounds\F05_447C020Q_BUS_DSB.wav	 -1.000	 1.091	 16000	wb
sounds\F05_447C020Q_BUS_clean.wav	 sounds\F05_447C020Q_BUS_MVDR.wav	 -1.000	 1.194	 16000	wb
sounds\F05_447C020Q_BUS_clean.wav	 sounds\F05_447C020Q_BUS.wav	 -1.000	 1.360	 16000	wb
sounds\F05_447C020S_BUS_clean.wav	 sounds\F05_447C020S_BUS_DSB.wav	 -1.000	 1.183	 16000	wb
sounds\F05_447C020S_BUS_clean.wav	 sounds\F05_447C020S_BUS_MVDR.wav	 -1.000	 1.398	 16000	wb
sounds\F05_447C020S_BUS_clean.wav	 sounds\F05_447C020S_BUS.wav	 -1.000	 1.680	 16000	wb
sounds\F05_447C020T_BUS_clean.wav	 sounds\F05_447C020T_BUS_DSB.wav	 -1.000	 1.054	 16000	wb
sounds\F05_447C020T_BUS_clean.wav	 sounds\F05_447C020T_BUS_MVDR.wav	 -1.000	 1.108	 16000	wb
sounds\F05_447C020T_BUS_clean.wav	 sounds\F05_447C020T_BUS.wav	 -1.000	 1.183	 16000	wb
sounds\F05_447C020Y_BUS_clean.wav	 sounds\F05_447C020Y_BUS_DSB.wav	 -1.000	 1.089	 16000	wb
sounds\F05_447C020Y_BUS_clean.wav	 sounds\F05_447C020Y_BUS_MVDR.wav	 -1.000	 1.158	 16000	wb
sounds\F05_447C020Y_BUS_clean.wav	 sounds\F05_447C020Y_BUS.wav	 -1.000	 1.309	 16000	wb
sounds\F05_447C0210_BUS_clean.wav	 sounds\F05_447C0210_BUS_DSB.wav	 -1.000	 1.111	 16000	wb
sounds\F05_447C0210_BUS_clean.wav	 sounds\F05_447C0210_BUS_MVDR.wav	 -1.000	 1.222	 16000	wb
sounds\F05_447C0210_BUS_clean.wav	 sounds\F05_447C0210_BUS.wav	 -1.000	 1.190	 16000	wb
sounds\F05_447C0211_BUS_clean.wav	 sounds\F05_447C0211_BUS_DSB.wav	 -1.000	 1.098	 16000	wb
sounds\F05_447C0211_BUS_clean.wav	 sounds\F05_447C0211_BUS_MVDR.wav	 -1.000	 1.196	 16000	wb
sounds\F05_447C0211_BUS_clean.wav	 sounds\F05_447C0211_BUS.wav	 -1.000	 1.412	 16000	wb
sounds\F06_440C0206_BUS_clean.wav	 sounds\F06_440C0206_BUS_DSB.wav	 -1.000	 1.283	 16000	wb
sounds\F06_440C0206_BUS_clean.wav	 sounds\F06_440C0206_BUS_MVDR.wav	 -1.000	 1.433	 16000	wb
sounds\F06_440C0206_BUS_clean.wav	 sounds\F06_440C0206_BUS.wav	 -1.000	 1.708	 16000	wb
sounds\F06_440C0208_BUS_clean.wav	 sounds\F06_440C0208_BUS_DSB.wav	 -1.000	 1.259	 16000	wb
sounds\F06_440C0208_BUS_clean.wav	 sounds\F06_440C0208_BUS_MVDR.wav	 -1.000	 1.530	 16000	wb
sounds\F06_440C0208_BUS_clean.wav	 sounds\F06_440C0208_BUS.wav	 -1.000	 1.342	 16000	wb
sounds\F06_440C020A_BUS_clean.wav	 sounds\F06_440C020A_BUS_DSB.wav	 -1.000	 1.255	 16000	wb
sounds\F06_440C020A_BUS_clean.wav	 sounds\F06_440C020A_BUS_MVDR.wav	 -1.000	 1.373	 16000	wb
sounds\F06_440C020A_BUS_clean.wav	 sounds\F06_440C020A_BUS.wav	 -1.000	 1.450	 16000	wb
sounds\F06_440C020B_BUS_clean.wav	 sounds\F06_440C020B_BUS_DSB.wav	 -1.000	 1.100	 16000	wb
sounds\F06_440C020B_BUS_clean.wav	 sounds\F06_440C020B_BUS_MVDR.wav	 -1.000	 1.163	 16000	wb
sounds\F06_440C020B_BUS_clean.wav	 sounds\F06_440C020B_BUS.wav	 -1.000	 1.184	 16000	wb
sounds\F06_440C020K_BUS_clean.wav	 sounds\F06_440C020K_BUS_DSB.wav	 -1.000	 1.156	 16000	wb
sounds\F06_440C020K_BUS_clean.wav	 sounds\F06_440C020K_BUS_MVDR.wav	 -1.000	 1.224	 16000	wb
sounds\F06_440C020K_BUS_clean.wav	 sounds\F06_440C020K_BUS.wav	 -1.000	 1.140	 16000	wb
sounds\F06_440C020Q_BUS_clean.wav	 sounds\F06_440C020Q_BUS_DSB.wav	 -1.000	 1.189	 16000	wb
sounds\F06_440C020Q_BUS_clean.wav	 sounds\F06_440C020Q_BUS_MVDR.wav	 -1.000	 1.384	 16000	wb
sounds\F06_440C020Q_BUS_clean.wav	 sounds\F06_440C020Q_BUS.wav	 -1.000	 1.230	 16000	wb
sounds\F06_440C020R_BUS_clean.wav	 sounds\F06_440C020R_BUS_DSB.wav	 -1.000	 1.132	 16000	wb
sounds\F06_440C020R_BUS_clean.wav	 sounds\F06_440C020R_BUS_MVDR.wav	 -1.000	 1.198	 16000	wb
sounds\F06_440C020R_BUS_clean.wav	 sounds\F06_440C020R_BUS.wav	 -1.000	 1.218	 16000	wb
sounds\F06_440C020Z_BUS_clean.wav	 sounds\F06_440C020Z_BUS_DSB.wav	 -1.000	 1.207	 16000	wb
sounds\F06_440C020Z_BUS_clean.wav	 sounds\F06_440C020Z_BUS_MVDR.wav	 -1.000	 1.331	 16000	wb
sounds\F06_440C020Z_BUS_clean.wav	 sounds\F06_440C020Z_BUS.wav	 -1.000	 1.302	 16000	wb
sounds\F06_440C0211_BUS_clean.wav	 sounds\F06_440C0211_BUS_DSB.wav	 -1.000	 1.252	 16000	wb
sounds\F06_440C0211_BUS_clean.wav	 sounds\F06_440C0211_BUS_MVDR.wav	 -1.000	 1.430	 16000	wb
sounds\F06_440C0211_BUS_clean.wav	 sounds\F06_440C0211_BUS.wav	 -1.000	 1.483	 16000	wb
sounds\F06_440C0212_BUS_clean.wav	 sounds\F06_440C0212_BUS_DSB.wav	 -1.000	 1.113	 16000	wb
sounds\F06_440C0212_BUS_clean.wav	 sounds\F06_440C0212_BUS_MVDR.wav	 -1.000	 1.205	 16000	wb
sounds\F06_440C0212_BUS_clean.wav	 sounds\F06_440C0212_BUS.wav	 -1.000	 1.281	 16000	wb
sounds\F06_441C0203_BUS_clean.wav	 sounds\F06_441C0203_BUS_DSB.wav	 -1.000	 1.185	 16000	wb
sounds\F06_441C0203_BUS_clean.wav	 sounds\F06_441C0203_BUS_MVDR.wav	 -1.000	 1.345	 16000	wb
sounds\F06_441C0203_BUS_clean.wav	 sounds\F06_441C0203_BUS.wav	 -1.000	 1.234	 16000	wb
sounds\F06_441C0204_BUS_clean.wav	 sounds\F06_441C0204_BUS_DSB.wav	 -1.000	 1.292	 16000	wb
sounds\F06_441C0204_BUS_clean.wav	 sounds\F06_441C0204_BUS_MVDR.wav	 -1.000	 1.413	 16000	wb
sounds\F06_441C0204_BUS_clean.wav	 sounds\F06_441C0204_BUS.wav	 -1.000	 1.381	 16000	wb
sounds\F06_441C020G_BUS_clean.wav	 sounds\F06_441C020G_BUS_DSB.wav	 -1.000	 1.201	 16000	wb
sounds\F06_441C020G_BUS_clean.wav	 sounds\F06_441C020G_BUS_MVDR.wav	 -1.000	 1.362	 16000	wb
sounds\F06_441C020G_BUS_clean.wav	 sounds\F06_441C020G_BUS.wav	 -1.000	 1.395	 16000	wb
sounds\F06_441C020K_BUS_clean.wav	 sounds\F06_441C020K_BUS_DSB.wav	 -1.000	 1.110	 16000	wb
sounds\F06_441C020K_BUS_clean.wav	 sounds\F06_441C020K_BUS_MVDR.wav	 -1.000	 1.180	 16000	wb
sounds\F06_441C020K_BUS_clean.wav	 sounds\F06_441C020K_BUS.wav	 -1.000	 1.154	 16000	wb
sounds\F06_441C020R_BUS_clean.wav	 sounds\F06_441C020R_BUS_DSB.wav	 -1.000	 1.188	 16000	wb
sounds\F06_441C020R_BUS_clean.wav	 sounds\F06_441C020R_BUS_MVDR.wav	 -1.000	 1.351	 16000	wb
sounds\F06_441C020R_BUS_clean.wav	 sounds\F06_441C020R_BUS.wav	 -1.000	 1.367	 16000	wb
sounds\F06_441C020U_BUS_clean.wav	 sounds\F06_441C020U_BUS_DSB.wav	 -1.000	 1.190	 16000	wb
sounds\F06_441C020U_BUS_clean.wav	 sounds\F06_441C020U_BUS_MVDR.wav	 -1.000	 1.279	 16000	wb
sounds\F06_441C020U_BUS_clean.wav	 sounds\F06_441C020U_BUS.wav	 -1.000	 1.292	 16000	wb
sounds\F06_441C020Z_BUS_clean.wav	 sounds\F06_441C020Z_BUS_DSB.wav	 -1.000	 1.237	 16000	wb
sounds\F06_441C020Z_BUS_clean.wav	 sounds\F06_441C020Z_BUS_MVDR.wav	 -1.000	 1.441	 16000	wb
sounds\F06_441C020Z_BUS_clean.wav	 sounds\F06_441C020Z_BUS.wav	 -1.000	 1.362	 16000	wb
sounds\F06_441C0215_BUS_clean.wav	 sounds\F06_441C0215_BUS_DSB.wav	 -1.000	 1.087	 16000	wb
sounds\F06_441C0215_BUS_clean.wav	 sounds\F06_441C0215_BUS_MVDR.wav	 -1.000	 1.141	 16000	wb
sounds\F06_441C0215_BUS_clean.wav	 sounds\F06_441C0215_BUS.wav	 -1.000	 1.131	 16000	wb
sounds\F06_441C0216_BUS_clean.wav	 sounds\F06_441C0216_BUS_DSB.wav	 -1.000	 1.191	 16000	wb
sounds\F06_441C0216_BUS_clean.wav	 sounds\F06_441C0216_BUS_MVDR.wav	 -1.000	 1.261	 16000	wb
sounds\F06_441C0216_BUS_clean.wav	 sounds\F06_441C0216_BUS.wav	 -1.000	 1.487	 16000	wb
sounds\F06_442C0202_BUS_clean.wav	 sounds\F06_442C0202_BUS_DSB.wav	 -1.000	 1.219	 16000	wb
sounds\F06_442C0202_BUS_clean.wav	 sounds\F06_442C0202_BUS_MVDR.wav	 -1.000	 1.444	 16000	wb
sounds\F06_442C0202_BUS_clean.wav	 sounds\F06_442C0202_BUS.wav	 -1.000	 1.421	 16000	wb
sounds\F06_442C020E_BUS_clean.wav	 sounds\F06_442C020E_BUS_DSB.wav	 -1.000	 1.240	 16000	wb
sounds\F06_442C020E_BUS_clean.wav	 sounds\F06_442C020E_BUS_MVDR.wav	 -1.000	 1.390	 16000	wb
sounds\F06_442C020E_BUS_clean.wav	 sounds\F06_442C020E_BUS.wav	 -1.000	 1.382	 16000	wb
sounds\F06_442C020M_BUS_clean.wav	 sounds\F06_442C020M_BUS_DSB.wav	 -1.000	 1.140	 16000	wb
sounds\F06_442C020M_BUS_clean.wav	 sounds\F06_442C020M_BUS_MVDR.wav	 -1.000	 1.239	 16000	wb
sounds\F06_442C020M_BUS_clean.wav	 sounds\F06_442C020M_BUS.wav	 -1.000	 1.188	 16000	wb
sounds\F06_442C020Q_BUS_clean.wav	 sounds\F06_442C020Q_BUS_DSB.wav	 -1.000	 1.221	 16000	wb
sounds\F06_442C020Q_BUS_clean.wav	 sounds\F06_442C020Q_BUS_MVDR.wav	 -1.000	 1.138	 16000	wb
sounds\F06_442C020Q_BUS_clean.wav	 sounds\F06_442C020Q_BUS.wav	 -1.000	 1.044	 16000	wb
sounds\F06_442C020S_BUS_clean.wav	 sounds\F06_442C020S_BUS_DSB.wav	 -1.000	 1.186	 16000	wb
sounds\F06_442C020S_BUS_clean.wav	 sounds\F06_442C020S_BUS_MVDR.wav	 -1.000	 1.316	 16000	wb
sounds\F06_442C020S_BUS_clean.wav	 sounds\F06_442C020S_BUS.wav	 -1.000	 1.172	 16000	wb
sounds\F06_442C020V_BUS_clean.wav	 sounds\F06_442C020V_BUS_DSB.wav	 -1.000	 1.135	 16000	wb
sounds\F06_442C020V_BUS_clean.wav	 sounds\F06_442C020V_BUS_MVDR.wav	 -1.000	 1.212	 16000	wb
sounds\F06_442C020V_BUS_clean.wav	 sounds\F06_442C020V_BUS.wav	 -1.000	 1.130	 16000	wb
sounds\F06_442C0212_BUS_clean.wav	 sounds\F06_442C0212_BUS_DSB.wav	 -1.000	 1.171	 16000	wb
sounds\F06_442C0212_BUS_clean.wav	 sounds\F06_442C0212_BUS_MVDR.wav	 -1.000	 1.285	 16000	wb
sounds\F06_442C0212_BUS_clean.wav	 sounds\F06_442C0212_BUS.wav	 -1.000	 1.320	 16000	wb
sounds\F06_442C0213_BUS_clean.wav	 sounds\F06_442C0213_BUS_DSB.wav	 -1.000	 1.170	 16000	wb
sounds\F06_442C0213_BUS_clean.wav	 sounds\F06_442C0213_BUS_MVDR.wav	 -1.000	 1.215	 16000	wb
sounds\F06_442C0213_BUS_clean.wav	 sounds\F06_442C0213_BUS.wav	 -1.000	 1.467	 16000	wb
sounds\F06_442C0216_BUS_clean.wav	 sounds\F06_442C0216_BUS_DSB.wav	 -1.000	 1.260	 16000	wb
sounds\F06_442C0216_BUS_clean.wav	 sounds\F06_442C0216_BUS_MVDR.wav	 -1.000	 1.462	 16000	wb
sounds\F06_442C0216_BUS_clean.wav	 sounds\F06_442C0216_BUS.wav	 -1.000	 1.448	 16000	wb
sounds\F06_443C0204_BUS_clean.wav	 sounds\F06_443C0204_BUS_DSB.wav	 -1.000	 1.253	 16000	wb
sounds\F06_443C0204_BUS_clean.wav	 sounds\F06_443C0204_BUS_MVDR.wav	 -1.000	 1.413	 16000	wb
sounds\F06_443C0204_BUS_clean.wav	 sounds\F06_443C0204_BUS.wav	 -1.000	 1.508	 16000	wb
sounds\F06_443C020T_BUS_clean.wav	 sounds\F06_443C020T_BUS_DSB.wav	 -1.000	 1.108	 16000	wb
sounds\F06_443C020T_BUS_clean.wav	 sounds\F06_443C020T_BUS_MVDR.wav	 -1.000	 1.156	 16000	wb
sounds\F06_443C020T_BUS_clean.wav	 sounds\F06_443C020T_BUS.wav	 -1.000	 1.155	 16000	wb
sounds\F06_444C020A_BUS_clean.wav	 sounds\F06_444C020A_BUS_DSB.wav	 -1.000	 1.139	 16000	wb
sounds\F06_444C020A_BUS_clean.wav	 sounds\F06_444C020A_BUS_MVDR.wav	 -1.000	 1.218	 16000	wb
sounds\F06_444C020A_BUS_clean.wav	 sounds\F06_444C020A_BUS.wav	 -1.000	 1.126	 16000	wb
sounds\F06_444C020E_BUS_clean.wav	 sounds\F06_444C020E_BUS_DSB.wav	 -1.000	 1.216	 16000	wb
sounds\F06_444C020E_BUS_clean.wav	 sounds\F06_444C020E_BUS_MVDR.wav	 -1.000	 1.345	 16000	wb
sounds\F06_444C020E_BUS_clean.wav	 sounds\F06_444C020E_BUS.wav	 -1.000	 1.403	 16000	wb
sounds\F06_444C020I_BUS_clean.wav	 sounds\F06_444C020I_BUS_DSB.wav	 -1.000	 1.161	 16000	wb
sounds\F06_444C020I_BUS_clean.wav	 sounds\F06_444C020I_BUS_MVDR.wav	 -1.000	 1.249	 16000	wb
sounds\F06_444C020I_BUS_clean.wav	 sounds\F06_444C020I_BUS.wav	 -1.000	 1.292	 16000	wb
sounds\F06_444C020J_BUS_clean.wav	 sounds\F06_444C020J_BUS_DSB.wav	 -1.000	 1.108	 16000	wb
sounds\F06_444C020J_BUS_clean.wav	 sounds\F06_444C020J_BUS_MVDR.wav	 -1.000	 1.196	 16000	wb
sounds\F06_444C020J_BUS_clean.wav	 sounds\F06_444C020J_BUS.wav	 -1.000	 1.121	 16000	wb
sounds\F06_444C020N_BUS_clean.wav	 sounds\F06_444C020N_BUS_DSB.wav	 -1.000	 1.144	 16000	wb
sounds\F06_444C020N_BUS_clean.wav	 sounds\F06_444C020N_BUS_MVDR.wav	 -1.000	 1.236	 16000	wb
sounds\F06_444C020N_BUS_clean.wav	 sounds\F06_444C020N_BUS.wav	 -1.000	 1.260	 16000	wb
sounds\F06_444C020Q_BUS_clean.wav	 sounds\F06_444C020Q_BUS_DSB.wav	 -1.000	 1.191	 16000	wb
sounds\F06_444C020Q_BUS_clean.wav	 sounds\F06_444C020Q_BUS_MVDR.wav	 -1.000	 1.307	 16000	wb
sounds\F06_444C020Q_BUS_clean.wav	 sounds\F06_444C020Q_BUS.wav	 -1.000	 1.373	 16000	wb
sounds\F06_444C020X_BUS_clean.wav	 sounds\F06_444C020X_BUS_DSB.wav	 -1.000	 1.106	 16000	wb
sounds\F06_444C020X_BUS_clean.wav	 sounds\F06_444C020X_BUS_MVDR.wav	 -1.000	 1.182	 16000	wb
sounds\F06_444C020X_BUS_clean.wav	 sounds\F06_444C020X_BUS.wav	 -1.000	 1.253	 16000	wb
sounds\F06_444C020Z_BUS_clean.wav	 sounds\F06_444C020Z_BUS_DSB.wav	 -1.000	 1.089	 16000	wb
sounds\F06_444C020Z_BUS_clean.wav	 sounds\F06_444C020Z_BUS_MVDR.wav	 -1.000	 1.135	 16000	wb
sounds\F06_444C020Z_BUS_clean.wav	 sounds\F06_444C020Z_BUS.wav	 -1.000	 1.087	 16000	wb
sounds\F06_444C0211_BUS_clean.wav	 sounds\F06_444C0211_BUS_DSB.wav	 -1.000	 1.147	 16000	wb
sounds\F06_444C0211_BUS_clean.wav	 sounds\F06_444C0211_BUS_MVDR.wav	 -1.000	 1.277	 16000	wb
sounds\F06_444C0211_BUS_clean.wav	 sounds\F06_444C0211_BUS.wav	 -1.000	 1.134	 16000	wb
sounds\F06_444C0213_BUS_clean.wav	 sounds\F06_444C0213_BUS_DSB.wav	 -1.000	 1.180	 16000	wb
sounds\F06_444C0213_BUS_clean.wav	 sounds\F06_444C0213_BUS_MVDR.wav	 -1.000	 1.313	 16000	wb
sounds\F06_444C0213_BUS_clean.wav	 sounds\F06_444C0213_BUS.wav	 -1.000	 1.510	 16000	wb
sounds\F06_445C0201_BUS_clean.wav	 sounds\F06_445C0201_BUS_DSB.wav	 -1.000	 1.190	 16000	wb
sounds\F06_445C0201_BUS_clean.wav	 sounds\F06_445C0201_BUS_MVDR.wav	 -1.000	 1.284	 16000	wb
sounds\F06_445C0201_BUS_clean.wav	 sounds\F06_445C0201_BUS.wav	 -1.000	 1.319	 16000	wb
sounds\F06_445C0202_BUS_clean.wav	 sounds\F06_445C0202_BUS_DSB.wav	 -1.000	 1.155	 16000	wb
sounds\F06_445C0202_BUS_clean.wav	 sounds\F06_445C0202_BUS_MVDR.wav	 -1.000	 1.196	 16000	wb
sounds\F06_445C0202_BUS_clean.wav	 sounds\F06_445C0202_BUS.wav	 -1.000	 1.156	 16000	wb
sounds\F06_445C0203_BUS_clean.wav	 sounds\F06_445C0203_BUS_DSB.wav	 -1.000	 1.067	 16000	wb
sounds\F06_445C0203_BUS_clean.wav	 sounds\F06_445C0203_BUS_MVDR.wav	 -1.000	 1.123	 16000	wb
sounds\F06_445C0203_BUS_clean.wav	 sounds\F06_445C0203_BUS.wav	 -1.000	 1.098	 16000	wb
sounds\F06_445C020B_BUS_clean.wav	 sounds\F06_445C020B_BUS_DSB.wav	 -1.000	 1.157	 16000	wb
sounds\F06_445C020B_BUS_clean.wav	 sounds\F06_445C020B_BUS_MVDR.wav	 -1.000	 1.243	 16000	wb
sounds\F06_445C020B_BUS_clean.wav	 sounds\F06_445C020B_BUS.wav	 -1.000	 1.101	 16000	wb
sounds\F06_445C020C_BUS_clean.wav	 sounds\F06_445C020C_BUS_DSB.wav	 -1.000	 1.158	 16000	wb
sounds\F06_445C020C_BUS_clean.wav	 sounds\F06_445C020C_BUS_MVDR.wav	 -1.000	 1.261	 16000	wb
sounds\F06_445C020C_BUS_clean.wav	 sounds\F06_445C020C_BUS.wav	 -1.000	 1.199	 16000	wb
sounds\F06_445C020D_BUS_clean.wav	 sounds\F06_445C020D_BUS_DSB.wav	 -1.000	 1.149	 16000	wb
sounds\F06_445C020D_BUS_clean.wav	 sounds\F06_445C020D_BUS_MVDR.wav	 -1.000	 1.258	 16000	wb
sounds\F06_445C020D_BUS_clean.wav	 sounds\F06_445C020D_BUS.wav	 -1.000	 1.415	 16000	wb
sounds\F06_445C020N_BUS_clean.wav	 sounds\F06_445C020N_BUS_DSB.wav	 -1.000	 1.227	 16000	wb
sounds\F06_445C020N_BUS_clean.wav	 sounds\F06_445C020N_BUS_MVDR.wav	 -1.000	 1.269	 16000	wb
sounds\F06_445C020N_BUS_clean.wav	 sounds\F06_445C020N_BUS.wav	 -1.000	 1.237	 16000	wb
sounds\F06_445C020U_BUS_clean.wav	 sounds\F06_445C020U_BUS_DSB.wav	 -1.000	 1.145	 16000	wb
sounds\F06_445C020U_BUS_clean.wav	 sounds\F06_445C020U_BUS_MVDR.wav	 -1.000	 1.314	 16000	wb
sounds\F06_445C020U_BUS_clean.wav	 sounds\F06_445C020U_BUS.wav	 -1.000	 1.052	 16000	wb
sounds\F06_445C020V_BUS_clean.wav	 sounds\F06_445C020V_BUS_DSB.wav	 -1.000	 1.227	 16000	wb
sounds\F06_445C020V_BUS_clean.wav	 sounds\F06_445C020V_BUS_MVDR.wav	 -1.000	 1.354	 16000	wb
sounds\F06_445C020V_BUS_clean.wav	 sounds\F06_445C020V_BUS.wav	 -1.000	 1.192	 16000	wb
sounds\F06_445C020Z_BUS_clean.wav	 sounds\F06_445C020Z_BUS_DSB.wav	 -1.000	 1.237	 16000	wb
sounds\F06_445C020Z_BUS_clean.wav	 sounds\F06_445C020Z_BUS_MVDR.wav	 -1.000	 1.371	 16000	wb
sounds\F06_445C020Z_BUS_clean.wav	 sounds\F06_445C020Z_BUS.wav	 -1.000	 1.313	 16000	wb
sounds\F06_445C0211_BUS_clean.wav	 sounds\F06_445C0211_BUS_DSB.wav	 -1.000	 1.160	 16000	wb
sounds\F06_445C0211_BUS_clean.wav	 sounds\F06_445C0211_BUS_MVDR.wav	 -1.000	 1.254	 16000	wb
sounds\F06_445C0211_BUS_clean.wav	 sounds\F06_445C0211_BUS.wav	 -1.000	 1.194	 16000	wb
sounds\F06_445C0212_BUS_clean.wav	 sounds\F06_445C0212_BUS_DSB.wav	 -1.000	 1.337	 16000	wb
sounds\F06_445C0212_BUS_clean.wav	 sounds\F06_445C0212_BUS_MVDR.wav	 -1.000	 1.461	 16000	wb
sounds\F06_445C0212_BUS_clean.wav	 sounds\F06_445C0212_BUS.wav	 -1.000	 1.509	 16000	wb
sounds\F06_445C0214_BUS_clean.wav	 sounds\F06_445C0214_BUS_DSB.wav	 -1.000	 1.096	 16000	wb
sounds\F06_445C0214_BUS_clean.wav	 sounds\F06_445C0214_BUS_MVDR.wav	 -1.000	 1.161	 16000	wb
